ID,IssueDateTime,DeclarationOfficeID,ProcessType,TransactionNature,Type,PaymentType,BorderTransportMeans,DeclarerID,ImporterID,SellerID,ExpressID,ClassificationID,ExportationCountry,OriginCountry,TaxRate,DisplayIndicator,DutyRegime,TotalGrossMassMeasure(KG),AdValoremTaxBaseAmount(Won),Fake
76231973,2020-01-02,10,B,88,21,18,10,TWNONMM,D9BV0S8,OO2SHS0,,5407941000,CN,CN,0.0,FCN1,S,140.0,493262.0,0
82594491,2020-01-02,40,B,94,26,43,10,3ZBT9CA,CJCY569,I2PZS3E,,3917312000,IT,IT,0.0,FEU1,E,7180.0,17735318.0,0
45557714,2020-01-02,30,B,11,21,11,10,1XCM1XF,8QD0C75,7GXFMNY,,8544422090,CN,CN,8.0,A,E,41.7,1246.83,0
87010509,2020-01-02,40,B,11,21,11,40,4QADEO0,H20YBQB,O9QXSRZ,,8714950000,CN,CN,4.2,FCN1,Y,58.8,2951.76,0
23552513,2020-01-02,40,B,11,21,11,10,5RQ0VK6,Z77AMSG,J4F5LL5,,6204520000,VN,VN,0.0,FVN1,E,107.0,5403.5,0
42053171,2020-01-02,40,B,11,21,11,40,9EGGU66,BES92ZL,IUW8U8Z,,3907910000,CN,CN,0.0,FCN1,G,39600.0,27415080.0,0
68835561,2020-01-02,40,B,83,21,11,10,1U0VYZN,BSPIQKG,5K292B0,,9615111000,CN,CN,8.0,A,E,32.0,1916.8,0
68531159,2020-01-02,20,B,11,21,11,40,UFO3ZSU,WNPDYHD,0C88GLH,,2501009020,DK,DK,0.0,FEU1,Y,49000.0,4890200.0,0
13480236,2020-01-02,30,B,11,21,11,10,K1N48VU,IJHTHD3,P510WW6,,2008119000,CN,CN,57.5,FCN1,E,8000.0,1780800.0,0
17668609,2020-01-02,40,B,11,21,11,40,U915W03,PNZX2HJ,BTHWU3D,,101299000,US,US,0.0,FUS1,G,600.0,5071140.0,0
68890315,2020-01-02,40,B,11,21,11,10,ZDL74QJ,1ZNY80M,E44MM7Y,,8466939000,HK,CN,8.0,A,Y,17.0,532.1,0
58748573,2020-01-02,20,B,11,21,11,10,9V8UD38,IXSRDHJ,37FLGW0,,6204530000,CN,CN,8.1,E1,E,25.0,1000.0,0
38845444,2020-01-02,13,B,11,21,18,40,F2SS4WH,WDI9PMR,Q8T1B5J,,9401909000,US,US,0.0,FUS1,B,0.2,7.16,0
21695491,2020-01-02,30,B,11,21,11,40,89L3UKQ,9S1PIIV,5U7PMSY,,4202321090,CN,CN,8.0,A,B,51.0,6793.2,0
89208135,2020-01-02,40,B,11,21,11,10,R3N6ZU4,GJ6QPBH,,,202300000,US,US,16.0,FUS1,E,6004.1,11036736.62,0
63042307,2020-01-02,20,B,11,21,11,10,AQ2ZZXH,WON2SQ9,N4UQ2R6,,5308909000,HK,CN,3.2,FCN1,G,15767.3,26753954.64,0
40349412,2020-01-02,40,B,11,21,43,40,E6OW914,PJ2Z3IO,GVZPQEP,MWIDNS,6204630000,CN,CN,13.0,A,G,4.4,289.52000000000004,0
74640226,2020-01-02,40,B,11,23,43,10,ZWK9URK,QRTT7OT,DIEIH0D,,8477900000,DE,DE,0.0,FEU1,E,14.7,1772.82,0
43478058,2020-01-02,40,B,11,21,11,40,DMIWF1P,YGMBZ89,9TIVRRJ,,3402139000,JP,JP,8.0,A,S,2000.0,731000.0,0
71418308,2020-01-02,20,B,11,21,11,10,30KWO4D,LVQQD3Y,EBAHJLA,,3926909000,CN,CN,3.9,FCN1,G,938.0,562.8,0
12807873,2020-01-02,13,B,89,14,11,10,9UJYLGT,GKLIYC0,TKSPF0K,O0V2AS,4407119000,GR,UA,5.0,A,G,24000.0,2980800.0,0
34125299,2020-01-02,30,B,11,21,11,10,7S4CPMV,MG77MTE,,,4011101000,TH,TH,0.0,FAS1,G,1266.3,1357980.12,0
78766609,2020-01-02,40,B,11,21,11,40,1XTT3K3,3PK1JT7,W5WQQV8,,4407193000,RU,RU,5.0,A,Y,259686.0,63389352.6,0
91702901,2020-01-02,20,B,11,21,11,40,YFZ49RP,6USAUCM,LTYMEZY,,3923100000,HK,CN,6.5,C,E,15.0,48.0,1
85631431,2020-01-02,40,B,11,21,11,10,PIJIJN0,E0QJHWB,S40IVPJ,,1905310000,TW,DE,8.0,A,S,338.0,131651.0,0
47941472,2020-01-02,30,B,11,21,11,40,PF1L1IG,02ZARZB,YMFBGPC,,602901090,LT,LT,8.0,A,E,60.0,9324.0,1
99150414,2020-01-02,30,B,11,21,11,40,JLE5FET,ABFC497,CIIR1J8,,8414599000,CN,CN,8.0,A,E,4625.0,296462.5,0
90319131,2020-01-02,30,B,11,15,11,10,90QOU11,206WMTU,BANJ6RC,,1901909099,TH,TH,8.0,A,Y,2916.0,544125.6,0
68315783,2020-01-02,20,B,11,21,11,10,ZA03N3Z,WCX1U9T,W7KA4FE,,3901300000,US,US,0.6,FUS1,E,26.6,10060.12,0
94839296,2020-01-02,33,B,89,26,43,10,WJ6ASIS,V0LP7Z7,FPPUUNZ,EIZP3I,303540000,CN,NO,10.0,A,G,23800.0,6209419.999999999,0
74905024,2020-01-02,10,B,11,21,14,40,TGRUCRA,DSGW1NB,Y38H88L,MWIDNS,5509219000,ID,ID,0.0,FAS1,Y,4588.9,3118616.44,0
48943834,2020-01-02,40,B,11,21,43,10,IXHDTKU,YE7KVZ5,XF34IOQ,,2106909099,US,US,0.0,FUS1,B,361.7,45755.05,0
36299295,2020-01-02,40,B,87,21,11,40,6H2BKO4,TXTIFBM,6VY7CXI,,4203301090,IT,ES,0.0,FEU1,E,21.6,7395.84,0
17804854,2020-01-02,40,B,89,21,11,10,E0AGTLM,GTH5B9O,6ODZ5LI,,305593000,CN,RU,20.0,A,B,14000.0,14562800.0,0
86768557,2020-01-02,40,B,11,21,11,40,749ECRU,AQ841NI,0FN66PF,,6202131000,JP,JP,13.0,A,Y,168.0,2452.8,0
75146418,2020-01-02,40,B,11,21,43,10,9JP0AGU,OMCLETE,IDVBBQS,,8703241020,DE,DE,0.0,FEU1,B,2000.0,10400.0,0
44643238,2020-01-02,40,B,11,21,11,10,6T0AJ3G,O7V4ZEJ,,,9703001000,US,GB,0.0,A,E,50.0,2750.0,0
69948104,2020-01-02,40,B,11,21,11,10,PF1L1IG,ZPNDQMP,,,8528521000,CN,CN,0.0,C,E,35.1,13597.74,1
87866836,2020-01-02,20,B,11,21,11,10,IBDU122,1VHJG03,I7KF751,,7326909000,CN,CN,8.0,A,B,79.0,118.5,0
34920644,2020-01-02,40,B,11,21,14,10,NAILZPA,O7RSHF5,QE2HAMO,30GFAP,3402110000,TH,TH,0.0,FAS1,E,16000.0,2006400.0,0
19669378,2020-01-02,21,B,11,21,43,40,R52WILO,K5IGJ17,PJ8NV7A,,8486902010,US,US,0.0,C,Y,5.6,3208.8,1
35598681,2020-01-02,40,B,11,21,11,40,OZB7KED,KBWBQ9X,69ZK2EB,,8544200000,VN,KR,8.0,A,G,0.3,321.78,0
75610077,2020-01-02,40,B,11,21,11,10,SL2P7II,V7WRAO2,O8GO0VV,,901110000,CO,CO,0.0,FCO1,G,10008.0,6103879.2,0
21997589,2020-01-02,20,B,11,21,43,40,2F7JGCO,YT6OTFD,WXFK87I,,8431310000,AE,AE,0.0,C,G,742.0,318392.2,0
64518747,2020-01-02,40,B,11,21,11,40,UTNPOCA,KMQZ1J0,VQHX85C,MELYTX,3504001010,RU,DK,0.0,FEU1,Y,3000.0,11055900.0,0
43173835,2020-01-02,30,B,11,21,11,10,4NJOZ3J,3Q2KXL5,DV61O8W,,9018498000,JP,KR,8.0,A,G,0.9,392.04,0
80261297,2020-01-02,40,B,11,21,11,10,E0AGTLM,RVHJCE9,3WVVN52,,9608200000,MY,MY,0.0,FAS1,G,1203.8,22992.58,0
12803281,2020-01-02,40,B,11,21,11,10,CXAHIZR,BMS1B6O,5HWR448,YNWUVP,4302199090,TR,TR,0.0,FTR1,G,198.0,2411541.0,0
39504348,2020-01-02,30,B,11,21,11,10,7PILEJR,ZT9GRVA,Q7Q5NE9,,7117900000,JP,JP,8.0,A,E,0.5,10.35,0
32582597,2020-01-02,16,B,11,21,11,40,9GVIG2T,BJGEC7J,U1EW4IB,,8486403010,US,KR,0.0,CIT,B,56.8,30626.56,0
64037800,2020-01-02,40,B,11,21,11,40,PF1L1IG,ETR5FO2,MBXIL97,,7010900000,CN,CN,0.0,FCN1,E,13477.7,491936.0500000001,1
87219393,2020-01-02,40,B,11,21,11,40,OZB7KED,X1VTZ93,7PN0VA5,,3304992000,US,US,0.0,FUS1,E,208.1,5264.93,0
49715600,2020-01-02,40,B,11,21,11,40,37ZL1DV,NREZR9X,YUASPJ0,A5IT1U,6402999000,CN,CN,9.1,E1,G,1000.0,102800.0,0
79968650,2020-01-02,40,B,87,21,43,10,5OBXDF2,022A7AM,2OQZJ37,,9503003919,CN,CN,4.2,FCN1,S,667.0,44622.3,1
44732840,2020-01-03,20,B,87,28,11,10,XK33V6F,5K7ZT6R,SN1Y253,,7204490000,KR,KR,0.0,A,S,26980.0,72846.0,0
50181117,2020-01-03,121,B,11,21,11,10,HJ6TSKK,OJMUW97,VFAXHJ6,B7S0RD,8504403090,HK,CN,4.9,C,B,140.0,3794.0,0
63253021,2020-01-03,40,B,11,21,11,40,OZB7KED,GJ2MTRZ,XUR1GYY,,7020009000,CN,CN,2.4,FCN1,G,2.0,85.6,0
68926887,2020-01-03,20,B,11,21,43,10,S1N2WHR,TKOT223,7YVV2EU,,7117191000,CN,CN,8.0,A,G,0.2,13.64,0
13729431,2020-01-03,40,B,11,21,11,10,6TFZU0W,708A72F,3MC18N8,5I78ZR,9209999000,CN,CN,0.0,FCN1,Y,100.0,9500.0,0
86969954,2020-01-03,20,B,11,21,11,10,GBX6W6J,EUR2T9A,XNDNH63,VZIZJJ,6110301000,CN,CN,13.0,A,E,1.0,92.8,0
47629279,2020-01-03,71,B,29,21,14,40,JLSFRP0,14L32IG,NZ35LFT,M42A38,7002209000,CN,CN,0.0,FCN1,E,71.0,48620.8,0
38943837,2020-01-03,40,B,11,21,11,40,DWNJQL8,TQRUC5N,H824NFM,,3926909000,HK,CN,6.5,C,B,58.3,34.98,0
21382634,2020-01-03,40,B,11,21,11,40,XXYLIXG,4GZIO4P,,,6110909000,IT,RO,0.0,FEU1,G,4.5,17.099999999999998,1
21673001,2020-01-03,40,B,11,14,11,40,IYJ9DYN,07VMU03,C87B34D,,8302100000,CN,CN,0.0,FCN1,E,13773.0,604634.7,0
67387214,2020-01-03,30,B,11,21,11,40,IL0ECV3,BNI4R1M,ZNA4205,,6208921000,CN,CN,13.0,A,G,32.0,2643.2,0
12560252,2020-01-03,30,B,11,21,11,40,9JP0AGU,1ZNY80M,SFL1NTK,,9031809099,JP,JP,1.3,CIT,E,17.5,549.5,1
84288117,2020-01-03,20,B,11,21,18,10,YE6VVXT,0KFE9J3,WPE9IK0,NKOQIL,6304930000,CN,CN,5.2,FCN1,Y,480.0,36768.0,0
13565556,2020-01-03,62,B,11,21,11,10,8EF0CRI,F65GMUQ,YLSHCWD,,8418300000,CN,CN,8.0,A,B,39.0,40872.0,0
99189553,2020-01-03,20,B,11,21,11,10,UFO3ZSU,RYMXGQE,NU8P204,MWIDNS,8532240000,JP,JP,0.0,C,E,100.0,556100.0,0
90199577,2020-01-03,40,B,11,11,11,40,RH2K5ZL,UCDMA88,KC2CB8H,,3923300000,JP,JP,6.5,C,E,14.0,141.4,1
59526711,2020-01-03,40,B,11,21,14,10,K8W9S8E,SW84E3W,26YFUD4,,9503003990,AU,AU,0.0,C,E,15.0,9.0,0
98244264,2020-01-03,30,B,15,21,11,40,00RURK1,W7YRWNX,7PN0VA5,,3824999090,NL,NL,0.0,FEU1,B,8400.0,105000.0,0
84513465,2020-01-03,40,B,87,21,18,10,K3HCKNK,SIFTV16,HB02NOZ,,8543709090,FR,FR,8.0,A,Y,16.7,420.84,0
79224516,2020-01-03,30,B,11,21,11,10,23TMRU0,1YVL2FM,GU7LTCL,,9025900000,CN,NL,0.0,C,E,5.3,1334.01,0
70139874,2020-01-03,39,B,11,21,11,10,47V4A0K,LHMZ0BH,D8ACG79,,8413190000,JP,JP,8.0,A,B,10.0,596.0,1
40853764,2020-01-03,16,B,29,21,11,40,OZKXWOX,ZWZ388X,J4F5LL5,,3802901090,CN,CN,0.0,FCN1,S,60000.0,1254000.0,0
81422545,2020-01-03,20,B,11,21,11,10,FG66YE1,X56XA0T,UVDZHBC,W6UCD9,8703601000,DE,SK,8.0,C,E,2650.0,23686495.0,0
84422610,2020-01-03,20,B,11,21,11,10,DWNJQL8,BMS1B6O,BJ5AHCT,LM3SJ4,9506700000,US,US,0.0,FUS1,S,13.9,8743.1,0
53996913,2020-01-03,101,B,29,21,11,10,L34Z9AW,V8MEP48,7346EAY,,4421999000,CN,CN,4.2,FCN1,S,688.0,550.4,0
12409203,2020-01-03,40,B,11,21,11,10,Y8FMB2T,LGN9ZMM,R6UOZWM,MWIDNS,8536909090,CN,KR,0.0,C,E,5.0,196.0,0
27030249,2020-01-03,40,B,11,21,11,10,H3RWZG0,9KQBFDU,ONKQE2Z,,9503003600,CN,CN,0.0,C,G,372.4,32324.32,0
55037912,2020-01-03,40,B,11,21,11,40,PF1L1IG,6AZX1Z4,30W7H3T,MWIDNS,9002111000,CN,JP,8.0,A,S,5.5,46165.9,1
55410821,2020-01-03,20,B,29,21,21,10,MKI58LW,PCSBCXW,GCPNHU7,,8516290000,CN,CN,0.0,FCN1,G,87.5,586.25,0
15732229,2020-01-03,40,B,11,21,14,10,49TKV7A,6MD8UY7,65PX0KP,,5609009000,IT,IT,8.0,A,B,80.0,26776.0,0
55099989,2020-01-03,33,B,11,21,11,10,8TPRV05,N3891K2,VUZNDGJ,,6907210000,CN,CN,8.0,A,S,70.0,469.0,1
29600414,2020-01-03,20,B,11,21,11,50,U8YJ1TN,13TBSGQ,S7OC1N7,B12OMY,9608100000,JP,JP,8.0,A,B,4.6,49.21999999999999,0
71070726,2020-01-03,40,B,11,21,18,10,QZE38LM,G9S7XBN,M32887O,,6802930000,CN,CN,8.0,A,G,24700.0,266760.0,0
52849589,2020-01-03,20,B,11,26,11,40,520Z69Q,Q4U4IRV,S07J714,MWIDNS,7616999090,JP,JP,8.0,A,G,60.0,750.0,0
94992982,2020-01-03,40,B,89,21,11,10,6LV96I6,GGK112J,BBO4GC7,W6UCD9,3926909000,CN,CN,6.5,C,G,369.0,221.4,1
39933468,2020-01-03,20,B,89,21,11,10,SPKIA9H,X6OI4A5,4GDS97N,MWIDNS,8502134000,JP,JP,0.0,C,E,48800.0,5626640.0,0
65683476,2020-01-03,40,B,11,21,11,10,D88DTE8,9KQBFDU,,,3403999000,JP,JP,6.5,C,E,216.0,108712.8,0
15423527,2020-01-03,20,B,11,21,18,10,89L3UKQ,XON4795,91KPXGH,VZIZJJ,3303002000,JP,JP,6.5,C,E,53.6,237147.84,0
13814615,2020-01-03,40,B,11,21,11,10,1XCM1XF,A8OMSMK,,,3926909000,US,US,6.5,C,E,8.8,5.28,0
72627631,2020-01-03,30,B,89,21,14,50,Z9575WL,NN1GAII,29MDKTO,,8518309000,DE,CN,4.0,C,E,8.0,865.6,1
49967972,2020-01-03,41,B,11,21,11,40,M64ILNR,PXURPAB,SZ71377,,4407930000,CN,CN,3.5,FCN1,E,24600.0,6762539.999999999,0
10061235,2020-01-03,53,B,11,21,18,10,AX4CW6G,CO0H654,X16Z1R0,ALDCWV,8486902010,US,US,0.0,C,B,31.2,17877.6,0
36100397,2020-01-03,40,B,11,21,11,10,81PKGAM,620RF8Z,RQ3ZCGX,W6UCD9,4421919000,CN,CN,8.0,A,S,1.6,782.5600000000001,0
31331810,2020-01-03,20,B,11,21,11,90,NAILZPA,1FSAJPY,UNMF35R,,6206300000,CN,KR,13.0,A,Y,15.0,3315.0,1
45803311,2020-01-03,40,B,11,21,11,10,B5AGS2U,1ZNY80M,6Z50KJX,,6109903010,CN,CN,13.0,A,B,500.0,31250.0,1
40032441,2020-01-03,40,B,11,21,11,40,O9ZRZA3,DSINIZE,H9NE890,,8543702020,HK,KR,8.0,A,Y,5.0,1470.0,0
81895865,2020-01-03,30,B,11,21,18,40,Q2IRFAT,T9EHSWS,QGHXLWV,,304810000,CN,CN,10.0,A,E,18000.0,22528800.0,1
57071536,2020-01-03,16,B,11,21,43,40,K43BSIF,1ST6R17,GJPX0VW,,7310290000,JP,JP,8.0,A,G,140.0,406.0,0
32915615,2020-01-03,16,B,11,21,11,10,W3BA9IH,KV6LVLO,39N2UXR,JZQYAK,9401909000,US,US,0.0,FUS1,S,0.2,7.16,0
61333413,2020-01-03,40,B,94,21,14,40,3L9AEFP,K3L49JY,6GIQQQD,3JLK6O,9405409000,CN,CN,8.0,A,Y,10.0,103.0,0
64862416,2020-01-03,20,B,11,21,11,10,7360PFF,UQS520K,74OV8B6,,9405409000,CN,CN,4.8,FCN1,G,420.0,4326.0,0
22401397,2020-01-03,20,B,11,21,11,40,7YU8J51,ND9HMQB,PHZLQU8,,2008999000,CN,CN,45.0,C,G,22950.0,961605.0,0
26644663,2020-01-03,20,B,11,21,11,10,PF1L1IG,JR00P65,,,9012909000,US,US,0.0,FUS1,G,0.3,2376.75,1
58375028,2020-01-03,20,B,11,21,11,10,5PDPMM1,TQ9U6MK,4GV0H0G,,6403919000,CN,KR,13.0,C,E,21.0,1974.0,1
15923579,2020-01-03,40,B,11,21,43,40,3HA463C,6LOIB2J,MZLTEC2,W6UCD9,1902309000,CN,CN,0.0,FCN1,E,1450.0,859995.0,0
33852025,2020-01-03,152,B,29,21,21,10,R90TO1I,VBT76S7,ZQCJPXP,,8507609000,TW,CN,8.0,A,G,0.8,44.0,0
23198330,2020-01-03,40,B,11,21,11,10,69RSNY6,ZH4M5FJ,,W6UCD9,3926909000,CN,CN,3.9,FCN1,Y,1240.0,744.0,0
27057389,2020-01-03,20,B,11,21,43,10,7Y5OGPF,RQY2REA,Z64QME2,,7410211000,CN,CN,8.0,A,S,87.0,68321.09999999999,0
27537522,2020-01-03,40,B,11,21,21,50,9H8F77Y,S9EYVEY,FRXY7FZ,,2106909099,TW,TW,8.0,A,G,1017.0,128650.5,0
72531260,2020-01-03,30,B,11,21,43,50,IBDU122,O2IOJAR,530LFCI,,9403709000,CN,CN,0.0,FCN1,G,1700.0,276590.0,0
63963561,2020-01-03,30,B,11,21,43,10,B28XSP7,QD86XU7,02HLI7F,,9603900000,CN,CN,3.2,FCN1,E,252.0,3956.4,1
44621774,2020-01-03,20,B,11,21,11,40,F2SS4WH,5K2KBKY,AOE9DRZ,MWIDNS,9616100000,CN,CN,2.4,FCN1,S,440.0,7435.999999999999,0
50326503,2020-01-03,40,B,11,24,43,40,0P8U6XH,IF6BF3C,OWXM2ZL,,3917339000,SG,SG,6.5,C,Y,27.0,8729.1,1
26893992,2020-01-03,40,B,11,21,11,10,DWNJQL8,02183O4,,,8414109090,US,JP,8.0,A,Y,30.0,1761.0,0
72798661,2020-01-03,40,B,11,21,11,10,OQY4ZUC,RWCC8CJ,,,1806311000,CN,CN,0.0,FCN1,G,209.7,413821.98,0
94443489,2020-01-03,16,B,29,21,33,10,6LV96I6,GJSV53H,DV61O8W,,8708999000,ES,RU,8.0,A,B,86.2,603.4,0
16150706,2020-01-03,40,B,11,21,11,40,DWNJQL8,V3293WH,PYLWSOF,W6UCD9,7117199000,RU,KR,8.0,A,E,0.0,0.0,0
30690384,2020-01-03,53,B,11,21,11,10,FI9N1BX,QFCZE0D,CD11M1L,,3926909000,CN,CN,3.9,FCN1,E,200.0,120.0,0
91564588,2020-01-03,30,B,11,21,13,50,6KQ7MLR,ZZCIZ6M,DUDGAKP,W6UCD9,8541409090,DE,PH,0.0,C,S,13.9,15025.9,0
80149499,2020-01-03,40,B,11,21,11,40,OZB7KED,JIYKXIP,0UT0TWL,,5505100000,JP,JP,2.0,C,G,20128.0,460931.2,0
10212717,2020-01-03,40,B,11,14,11,10,YOMS8J9,52G0LE3,GCPNHU7,BX52LT,9017801000,CN,CN,8.0,A,E,17.1,2339.28,1
24266189,2020-01-03,40,B,92,21,11,10,TUP3TAP,KF0KJ2S,204PR0A,,9402908000,CN,CN,0.0,C,S,8.5,12962.5,1
85374622,2020-01-03,40,B,87,21,43,40,K5BUCNJ,L3RMBN1,ZRR7C9P,,3926909000,CN,CN,3.9,FCN1,Y,196.0,117.6,0
61327913,2020-01-03,20,B,11,21,18,10,K3HCKNK,CUU6FZ7,47UR8NX,,4016930000,US,TW,8.0,A,G,3.0,82.19999999999999,1
99997450,2020-01-03,30,B,11,21,43,10,FP0PREQ,QWYX9LQ,A5WEX75,,8536909090,JP,JP,0.0,CIT,B,10.0,392.0,0
45335705,2020-01-03,62,B,11,21,11,40,JGCIOXU,6A5LOE9,U9JMPP7,,8516609000,CN,CN,0.0,FCN1,G,5753.1,2538843.0300000003,0
89273413,2020-01-03,40,B,94,21,11,10,6LV96I6,WULXX0V,CIIR1J8,,7019909000,CN,CN,2.4,FCN1,E,130.0,42367.0,1
98967144,2020-01-03,40,B,94,21,0,10,KR2RD7C,NJTGNB0,P7TFJKL,B12OMY,8543909090,HK,CN,0.0,C,S,25.8,466.9800000000001,0
77210171,2020-01-03,40,B,87,21,18,10,626DNVO,ZX3E0SN,7YVV2EU,VZIZJJ,9506910000,CN,CN,8.0,A,G,110.0,1496.0,1
25138866,2020-01-03,40,B,89,21,43,10,W5HXFTU,6YFDRS1,WTY9TPW,ALDCWV,5603129000,CN,CN,0.0,P3,B,104.0,13644.8,0
97585976,2020-01-03,40,B,11,21,11,10,PF1L1IG,SJFEHNS,D7D42WR,VZIZJJ,8302419000,CN,CN,8.0,A,E,735.0,70045.5,0
20368889,2020-01-03,20,B,11,21,11,40,J0VWEJZ,XPXU8NI,UD27DAE,MWIDNS,8538909000,CN,CN,8.0,A,E,10.4,208.0,0
83979876,2020-01-03,40,B,96,21,11,10,Z3WOVOR,XCCV1VQ,ZTPAWDG,,3926901000,JP,US,6.5,C,Y,0.5,15.8,0
29643966,2020-01-03,20,B,11,21,11,10,30KWO4D,A9KEV66,WRC110G,,6204629000,IT,IT,0.0,FEU1,E,2.0,280.6,0
38263823,2020-01-03,12,B,29,21,11,40,FCBDX7P,TPBLZ9Q,JI5EYJ9,,6204430000,CN,CN,13.0,A,E,27.0,3369.6,0
15621899,2020-01-03,16,B,15,21,11,30,T3TZ0DI,814RUIO,H38ZF3I,JGTT43,3923500000,JP,JP,6.5,C,B,0.2,1.52,0
98428080,2020-01-03,10,B,87,21,11,50,W8UXMQ2,WX3UUBP,090WMII,MAD31N,904210000,CN,CN,50.0,W1,B,19000.0,19592800.0,0
17427473,2020-01-03,40,B,11,21,11,10,HKEF2UA,446O4EE,VE11134,,9403209000,IT,IT,0.0,C,Y,143.9,1223.15,1
97505945,2020-01-03,20,B,11,21,11,10,EDMWZWW,IF60CYY,TXWYCMP,MWIDNS,2005991000,CN,CN,20.0,A,E,16000.0,1027200.0,0
99924156,2020-01-03,40,B,11,21,11,10,DWNJQL8,7KGLWW5,AZWJ7NG,,6006900000,SE,SE,10.0,A,E,215.0,101351.0,1
94115873,2020-01-03,20,B,29,21,43,10,X2D9TDI,UJWMYGI,4MY3SCG,,9001200000,KR,KR,0.0,C,E,2.6,896.22,0
93816775,2020-01-03,20,B,11,21,18,40,R8MS58C,1RXYZII,UHZS4RY,,8517623900,TW,TW,0.0,C,E,0.5,472.35,0
39772987,2020-01-03,40,B,11,11,14,10,FI9N1BX,HAURPLJ,6B0YJIF,,811901000,CN,CN,30.0,A,B,17675.0,3331737.5,0
48171204,2020-01-03,10,B,11,21,43,10,D0QBCYM,1FHP1DF,O9PIUWF,G6VT54,3304991000,JP,JP,6.5,C,Y,6.0,1068.6,0
71490642,2020-01-03,70,B,11,21,0,40,L77JJEG,9EYCSCO,JRC3RY0,,8907905000,CN,CN,0.0,FCN1,G,1800.0,1309500.0,0
77671327,2020-01-03,16,B,11,21,14,40,1XCM1XF,VSZ5ZMY,WRZQI5Y,,7323990000,US,US,0.0,FUS1,E,6444.6,352519.62000000005,0
43357370,2020-01-03,20,B,11,21,11,40,21DXEF6,Q9I005N,6D7IC6B,,9503003919,CN,CN,4.2,FCN1,S,4000.0,267600.0,0
70508783,2020-01-03,40,B,11,21,11,40,OZB7KED,P615YP3,KJD2B0A,,8483909000,CN,CN,3.2,FCN1,G,6222.0,1128670.8,0
63686793,2020-01-03,20,B,11,21,11,40,DWNJQL8,HEURAWY,BM3AKDN,MWIDNS,7607119000,CN,CN,7.2,FCN1,B,4584.0,2111390.4,1
82913131,2020-01-03,20,B,11,21,11,10,1XCM1XF,GKLIYC0,FQKH1PD,,6205200000,KR,CN,13.0,A,E,36.2,2881.52,0
79296558,2020-01-03,30,B,11,15,11,40,5QDXGSD,YEKBUMT,4X951JC,,8505199000,CN,CN,8.0,A,Y,2.0,87.2,1
55713445,2020-01-03,20,B,11,21,43,40,C6MLPCX,61FNXTL,SOYE6CY,,9401909000,ES,ES,8.0,A,S,450.0,16109.999999999998,0
24202553,2020-01-03,20,B,11,21,11,40,55ZRC7O,P36MQTO,Y4R7MG2,,8529909500,TH,KR,0.0,CIT,E,4.0,1817.6,1
43036813,2020-01-03,30,B,87,21,13,10,B2O7CWF,ZY13TYI,E44MM7Y,,9503003990,CN,KR,8.0,A,E,4.2,2.52,0
65730521,2020-01-04,40,B,11,21,43,10,WZUUJ17,OIMMUD7,1VRR8DV,,9619009010,CN,CN,0.0,FCN1,E,6198.5,10332279.65,0
51196288,2020-01-04,40,B,87,21,0,40,M96WZP8,3SIFUMX,TBYU8IT,,6307909000,CN,CN,4.0,FCN1,Y,180.0,414.0,1
23192358,2020-01-04,16,B,84,21,14,10,E0OSKO6,LJDC9CT,KN47FWZ,MWIDNS,1904901010,PK,PK,50.0,L,E,6000.0,2136600.0,0
96576197,2020-01-04,13,B,11,21,11,10,7S4CPMV,1AWWY5E,BMNMT9J,,8302411000,CN,CN,0.0,FCN1,Y,600.0,168480.0,1
70624700,2020-01-04,13,B,11,26,18,10,XVX5U3F,8F13QG6,5QV54QF,MWIDNS,6307909000,CN,CN,4.0,FCN1,Y,190.0,437.0,0
51217921,2020-01-04,12,B,11,21,43,10,XGAIPZH,9XRN9U5,BGFG3EL,,9405500000,CN,CN,8.0,A,S,1120.0,152992.0,1
90154581,2020-01-04,30,B,11,21,11,10,J0VWEJZ,MZQ7M2V,SJ47X45,B7S0RD,6211431000,CN,CN,3.9,FCN1,S,1590.0,82362.0,0
58921926,2020-01-04,40,B,87,21,43,10,Y7GUHAF,IDT4P9W,OC9TQ8L,,4202921090,SG,CN,8.0,A,G,22.9,13.739999999999998,1
23459406,2020-01-04,40,B,11,21,11,40,H1ZUISK,RGYJIJR,KDT3IEI,FDLUKP,9206009000,CN,CN,0.0,FCN1,B,120.0,6972.0,0
65496605,2020-01-04,39,B,87,21,14,90,H4TRKS6,GOSL6NV,264HM1I,MWIDNS,9405609000,VN,VN,8.0,A,E,18.7,1808.29,0
19038083,2020-01-04,130,B,11,21,14,40,08EO4RP,O8UBROU,OKHMK72,N2MO38,5608199000,CN,CN,10.0,A,E,400.0,56240.0,0
15131163,2020-01-04,30,B,11,21,11,10,W8UXMQ2,FMXDW9G,F215V9M,W6UCD9,8414599000,CN,CN,8.0,FCN1,Y,1423.9,91271.99,0
18000492,2020-01-04,40,B,94,21,11,10,PF1L1IG,958ENPR,N0NXFBT,,8501102000,US,US,8.0,A,S,5.0,891.5,0
89638851,2020-01-04,33,B,11,21,11,10,WQO6QJN,1AWWY5E,NP38UAI,,6206401000,CN,CN,6.5,E1,B,13.0,248.3,0
